"Gene_Symbol"	"METHY_BRCA_BETA"	"METHY_BRCA_"	"METHY_BRCA_START"	"METHY_BRCA_END"	"METHY_GBM_BETA"	"METHY_GBM_"	"METHY_GBM_START"	"METHY_GBM_END"	"METHY_OV_BETA"	"METHY_OV_"	"METHY_OV_START"	"METHY_OV_END"	"METHY_LUAD_BETA"	"METHY_LUAD_"	"METHY_LUAD_START"	"METHY_LUAD_END"	"METHY_UCEC_BETA"	"METHY_UCEC_"	"METHY_UCEC_START"	"METHY_UCEC_END"	"METHY_KIRC_BETA"	"METHY_KIRC_"	"METHY_KIRC_START"	"METHY_KIRC_END"	"METHY_LUSC_BETA"	"METHY_LUSC_"	"METHY_LUSC_START"	"METHY_LUSC_END"	"METHY_COAD_BETA"	"METHY_COAD_"	"METHY_COAD_START"	"METHY_COAD_END"	"METHY_STAD_BETA"	"METHY_STAD_"	"METHY_STAD_START"	"METHY_STAD_END"	"METHY_KIRP_BETA"	"METHY_KIRP_"	"METHY_KIRP_START"	"METHY_KIRP_END"	"METHY_LAML_BETA"	"METHY_LAML_"	"METHY_LAML_START"	"METHY_LAML_END"	"METHY_READ_BETA"	"METHY_READ_"	"METHY_READ_START"	"METHY_READ_END"
"PRKCE"	"0.0450024127875137"	"2"	"45652145"	"45652146"	"0.0117430472880461"	"2"	"45652145"	"45652146"	"0.00518982442980556"	"2"	"45652145"	"45652146"	"0.0108988244185562"	"2"	"45652145"	"45652146"	"0.0157880167797298"	"2"	"45652145"	"45652146"	"0.00927682973604792"	"2"	"45652145"	"45652146"	"0.0133784549739568"	"2"	"45652145"	"45652146"	"0.0179847015117244"	"2"	"45652145"	"45652146"	"0.0127931674763481"	"2"	"45652145"	"45652146"	"0.0152358930141045"	"2"	"45652145"	"45652146"	"0.010481394857931"	"2"	"45652145"	"45652146"	"0.0119621839707299"	"2"	"45652145"	"45652146"
"RASSF6"	"0.185609050004051"	"4"	"73620841"	"73620842"	"0.165214033509576"	"4"	"73620841"	"73620842"	"0.5291229590384"	"4"	"73620841"	"73620842"	"0.239542475020126"	"4"	"73620841"	"73620842"	"0.207671503286629"	"4"	"73620841"	"73620842"	"0.115994777732966"	"4"	"73620841"	"73620842"	"0.253357181678819"	"4"	"73620841"	"73620842"	"0.118551939436394"	"4"	"73620841"	"73620842"	"0.340583130463896"	"4"	"73620841"	"73620842"	"0.0915907865669363"	"4"	"73620841"	"73620842"	"0.553525373447484"	"4"	"73620841"	"73620842"	"0.104032849299667"	"4"	"73620841"	"73620842"
"ROBO1"	"0.747936554317311"	"3"	"79591097"	"79591098"	"0.390013971637093"	"3"	"79591097"	"79591098"	"0.731938793194037"	"3"	"79591097"	"79591098"	"0.584448426357644"	"3"	"79591097"	"79591098"	"0.422000393351692"	"3"	"79591097"	"79591098"	"0.76851929836349"	"3"	"79591097"	"79591098"	"0.65037226343742"	"3"	"79591097"	"79591098"	"0.54404471207919"	"3"	"79591097"	"79591098"	"0.575932131225245"	"3"	"79591097"	"79591098"	"0.660101448602032"	"3"	"79591097"	"79591098"	"0.853739440660798"	"3"	"79591097"	"79591098"	"0.332964597118182"	"3"	"79591097"	"79591098"
"STC1"	"0.0952209505125596"	"8"	"23854842"	"23854843"	"0.230035239935448"	"8"	"23854842"	"23854843"	"0.10117325303384"	"8"	"23854842"	"23854843"	"0.054425154800951"	"8"	"23854842"	"23854843"	"0.0810797258219102"	"8"	"23854842"	"23854843"	"0.0666422922578143"	"8"	"23854842"	"23854843"	"0.0803495918486825"	"8"	"23854842"	"23854843"	"0.067684131722258"	"8"	"23854842"	"23854843"	"0.105658885086968"	"8"	"23854842"	"23854843"	"0.137854262466048"	"8"	"23854842"	"23854843"	"0.063082909614075"	"8"	"23854842"	"23854843"	"0.0702676981001795"	"8"	"23854842"	"23854843"
"RUNX2"	"0.167878382647398"	"6"	"45328364"	"45328365"	"0.555345570066979"	"6"	"45328364"	"45328365"	"0.912705355686231"	"6"	"45328364"	"45328365"	"0.247598931148132"	"6"	"45328364"	"45328365"	"0.861163281033362"	"6"	"45328364"	"45328365"	"0.753928189374479"	"6"	"45328364"	"45328365"	"0.665947970788893"	"6"	"45328364"	"45328365"	"0.80693668489564"	"6"	"45328364"	"45328365"	"0.787540478909593"	"6"	"45328364"	"45328365"	"0.817725490122108"	"6"	"45328364"	"45328365"	"0.0743865613739355"	"6"	"45328364"	"45328365"	"0.898547794726323"	"6"	"45328364"	"45328365"
"DLX1"	"0.0944927031020924"	"2"	"172084097"	"172084098"	"0.536031821420355"	"2"	"172084097"	"172084098"	"0.643479329983493"	"2"	"172084097"	"172084098"	"0.0386293894661825"	"2"	"172084097"	"172084098"	"0.040477896084657"	"2"	"172084097"	"172084098"	"0.0494188582400849"	"2"	"172084097"	"172084098"	"0.428295347516148"	"2"	"172084097"	"172084098"	"0.291705867563283"	"2"	"172084097"	"172084098"	"0.0987785763605838"	"2"	"172084097"	"172084098"	"0.0983095790435833"	"2"	"172084097"	"172084098"	"0.0316616851029247"	"2"	"172084097"	"172084098"	"0.0389032893260427"	"2"	"172084097"	"172084098"
"DLX2"	"0.0327458952570368"	"2"	"172103251"	"172103252"	"0.0504815516600244"	"2"	"172103251"	"172103252"	"0.0168724413858814"	"2"	"172103251"	"172103252"	"0.0278535725574405"	"2"	"172103251"	"172103252"	"0.0307024683223488"	"2"	"172103251"	"172103252"	"0.0269008172474449"	"2"	"172103251"	"172103252"	"0.0247810389390214"	"2"	"172103251"	"172103252"	"0.0218510840047967"	"2"	"172103251"	"172103252"	"0.0494427331499066"	"2"	"172103251"	"172103252"	"0.0263427593886333"	"2"	"172103251"	"172103252"	"0.0224876932122605"	"2"	"172103251"	"172103252"	"0.0220312756899347"	"2"	"172103251"	"172103252"
"GABRR2"	"0.950112393580922"	"6"	"89315334"	"89315335"	"0.943109166300015"	"6"	"89315334"	"89315335"	"0.975993677521535"	"6"	"89315334"	"89315335"	"0.919539874666421"	"6"	"89315334"	"89315335"	"0.877537682008544"	"6"	"89315334"	"89315335"	"0.913432048251797"	"6"	"89315334"	"89315335"	"0.961571468955762"	"6"	"89315334"	"89315335"	"0.965127552754389"	"6"	"89315334"	"89315335"	"0.896640426759113"	"6"	"89315334"	"89315335"	"0.942034286413705"	"6"	"89315334"	"89315335"	"0.954641058788786"	"6"	"89315334"	"89315335"	"0.95883168062839"	"6"	"89315334"	"89315335"
"TNFSF10"	"0.928937665626488"	"3"	"172524923"	"172524924"	"0.893545278136144"	"3"	"172524923"	"172524924"	"0.904086554316383"	"3"	"172524923"	"172524924"	"0.838414481629984"	"3"	"172524923"	"172524924"	"0.915281188884405"	"3"	"172524923"	"172524924"	"0.347941836619149"	"3"	"172524923"	"172524924"	"0.86900289355177"	"3"	"172524923"	"172524924"	"0.936007337438723"	"3"	"172524923"	"172524924"	"0.822328887908661"	"3"	"172524923"	"172524924"	"0.689054181381909"	"3"	"172524923"	"172524924"	"0.885281012784301"	"3"	"172524923"	"172524924"	"0.932162632308694"	"3"	"172524923"	"172524924"
"NKD2"	"0.0078969004848543"	"5"	"1009089"	"1009090"	"0.0124951237836468"	"5"	"1009089"	"1009090"	"0.00704956375608394"	"5"	"1009089"	"1009090"	"0.220596010506291"	"5"	"1009089"	"1009090"	"0.00788609320123852"	"5"	"1009089"	"1009090"	"0.00723412349118386"	"5"	"1009089"	"1009090"	"0.0117914855700287"	"5"	"1009089"	"1009090"	"0.00802709114236509"	"5"	"1009089"	"1009090"	"0.00766435332435112"	"5"	"1009089"	"1009090"	"0.00847965204740292"	"5"	"1009089"	"1009090"	"0.00721458205903737"	"5"	"1009089"	"1009090"	"0.00682569093161437"	"5"	"1009089"	"1009090"
"MYC"	"0.0250557183629199"	"8"	"127735733"	"127735734"	"0.0222538588408895"	"8"	"127735733"	"127735734"	"0.0120694800914067"	"8"	"127735733"	"127735734"	"0.0121584840479858"	"8"	"127735733"	"127735734"	"0.0142367484916929"	"8"	"127735733"	"127735734"	"0.0160250443455259"	"8"	"127735733"	"127735734"	"0.0152765147661205"	"8"	"127735733"	"127735734"	"0.0138368161933164"	"8"	"127735733"	"127735734"	"0.022488823699672"	"8"	"127735733"	"127735734"	"0.0164677350022214"	"8"	"127735733"	"127735734"	"0.0184793429786641"	"8"	"127735733"	"127735734"	"0.0138399736171663"	"8"	"127735733"	"127735734"
"ADIPOR1"	"0.0122460010568732"	"1"	"202958138"	"202958139"	"0.0238440921502794"	"1"	"202958138"	"202958139"	"0.00911919463733329"	"1"	"202958138"	"202958139"	"0.0107949123733656"	"1"	"202958138"	"202958139"	"0.0104639092568362"	"1"	"202958138"	"202958139"	"0.0142264629773461"	"1"	"202958138"	"202958139"	"0.0137616549823727"	"1"	"202958138"	"202958139"	"0.0129350050863904"	"1"	"202958138"	"202958139"	"0.014513812346976"	"1"	"202958138"	"202958139"	"0.0101460018711328"	"1"	"202958138"	"202958139"	"0.0116754208241212"	"1"	"202958138"	"202958139"	"0.0118829547437897"	"1"	"202958138"	"202958139"
"TMEM258"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"VAMP3"	"0.0226379823699105"	"1"	"7771096"	"7771097"	"0.0400599913213016"	"1"	"7771096"	"7771097"	"0.011865832275552"	"1"	"7771096"	"7771097"	"0.0134181127576729"	"1"	"7771096"	"7771097"	"0.0156919768117761"	"1"	"7771096"	"7771097"	"0.0167704337635091"	"1"	"7771096"	"7771097"	"0.0145841140008592"	"1"	"7771096"	"7771097"	"0.0211664260963998"	"1"	"7771096"	"7771097"	"0.0183451824184484"	"1"	"7771096"	"7771097"	"0.0202783188691669"	"1"	"7771096"	"7771097"	"0.0148823009713928"	"1"	"7771096"	"7771097"	"0.0155209784577882"	"1"	"7771096"	"7771097"
"MMP1"	"0.908385064295342"	"11"	"102799461"	"102799462"	"0.733172386974528"	"11"	"102799461"	"102799462"	"0.932820849418436"	"11"	"102799461"	"102799462"	"0.930879209975543"	"11"	"102799461"	"102799462"	"0.916940808316134"	"11"	"102799461"	"102799462"	"0.947662325099872"	"11"	"102799461"	"102799462"	"0.932677747635857"	"11"	"102799461"	"102799462"	"0.942201784804635"	"11"	"102799461"	"102799462"	"0.905272653671373"	"11"	"102799461"	"102799462"	"0.915826771069303"	"11"	"102799461"	"102799462"	"0.924718229516885"	"11"	"102799461"	"102799462"	"0.945097435536357"	"11"	"102799461"	"102799462"
"MMP3"	"0.76660059501293"	"11"	"102843627"	"102843628"	"0.323763599509582"	"11"	"102843627"	"102843628"	"0.866286088120387"	"11"	"102843627"	"102843628"	"0.820720816947367"	"11"	"102843627"	"102843628"	"0.637925843460905"	"11"	"102843627"	"102843628"	"0.889261480661745"	"11"	"102843627"	"102843628"	"0.869048850615252"	"11"	"102843627"	"102843628"	"0.79845525347335"	"11"	"102843627"	"102843628"	"0.863290521873409"	"11"	"102843627"	"102843628"	"0.907536591906816"	"11"	"102843627"	"102843628"	"0.912918840204176"	"11"	"102843627"	"102843628"	"0.845109804307267"	"11"	"102843627"	"102843628"
"RASSF1"	"0.595252756853167"	"3"	"50340760"	"50340761"	"0.411769387101906"	"3"	"50340760"	"50340761"	"0.0637296897009109"	"3"	"50340760"	"50340761"	"0.460596167611071"	"3"	"50340760"	"50340761"	"0.198993015395566"	"3"	"50340760"	"50340761"	"0.663466569171082"	"3"	"50340760"	"50340761"	"0.0173613836294895"	"3"	"50340760"	"50340761"	"0.555404411750621"	"3"	"50340760"	"50340761"	"0.0377173337279668"	"3"	"50340760"	"50340761"	"0.707482367582796"	"3"	"50340760"	"50340761"	"0.0231710587703409"	"3"	"50340760"	"50340761"	"0.17786572572886"	"3"	"50340760"	"50340761"
"DICER1"	"0.0369337194501592"	"14"	"95157956"	"95157957"	"0.100835221412604"	"14"	"95157956"	"95157957"	"0.0273592894861882"	"14"	"95157956"	"95157957"	"0.0633811042810887"	"14"	"95157956"	"95157957"	"0.0445379665232789"	"14"	"95157956"	"95157957"	"0.0380632048508434"	"14"	"95157956"	"95157957"	"0.0379424805037721"	"14"	"95157956"	"95157957"	"0.0308496479383263"	"14"	"95157956"	"95157957"	"0.0566839429224828"	"14"	"95157956"	"95157957"	"0.0908863529491381"	"14"	"95157956"	"95157957"	"0.0347757514289413"	"14"	"95157956"	"95157957"	"0.0370095882242019"	"14"	"95157956"	"95157957"
"HMGA2"	"0.0537776306232075"	"12"	"65824505"	"65824506"	"0.0165468891825371"	"12"	"65824505"	"65824506"	"0.00964740964932608"	"12"	"65824505"	"65824506"	"0.197847586173977"	"12"	"65824505"	"65824506"	"0.15394857055687"	"12"	"65824505"	"65824506"	"0.0360643708387749"	"12"	"65824505"	"65824506"	"0.269048284456435"	"12"	"65824505"	"65824506"	"0.0127832254945222"	"12"	"65824505"	"65824506"	"0.115346491257111"	"12"	"65824505"	"65824506"	"0.0313606691711732"	"12"	"65824505"	"65824506"	"0.113600177277739"	"12"	"65824505"	"65824506"	"0.0232070415628821"	"12"	"65824505"	"65824506"
"JADE1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"MDM2"	"0.0131326188057269"	"12"	"68808280"	"68808281"	"0.0231086424235626"	"12"	"68808280"	"68808281"	"0.010409442645497"	"12"	"68808280"	"68808281"	"0.0100146896786761"	"12"	"68808280"	"68808281"	"0.0151548045193795"	"12"	"68808280"	"68808281"	"0.0129437765063155"	"12"	"68808280"	"68808281"	"0.0359527070898212"	"12"	"68808280"	"68808281"	"0.0123465310209815"	"12"	"68808280"	"68808281"	"0.0123989708237294"	"12"	"68808280"	"68808281"	"0.015304108420025"	"12"	"68808280"	"68808281"	"0.014104701394115"	"12"	"68808280"	"68808281"	"0.0122123860254183"	"12"	"68808280"	"68808281"
"HOXA5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"WIF1"	"0.0197252541472204"	"12"	"65121251"	"65121252"	"0.0540755132508528"	"12"	"65121251"	"65121252"	"0.240882019708783"	"12"	"65121251"	"65121252"	"0.123978217353865"	"12"	"65121251"	"65121252"	"0.0222382605291725"	"12"	"65121251"	"65121252"	"0.412030613351857"	"12"	"65121251"	"65121252"	"0.183088034155874"	"12"	"65121251"	"65121252"	"0.277673965484968"	"12"	"65121251"	"65121252"	"0.652116069416512"	"12"	"65121251"	"65121252"	"0.0227080382642976"	"12"	"65121251"	"65121252"	"0.0259663176528468"	"12"	"65121251"	"65121252"	"0.598276050741864"	"12"	"65121251"	"65121252"
"ADARB2"	"0.0175833837381646"	"10"	"1737473"	"1737474"	"0.0442006315030179"	"10"	"1737473"	"1737474"	"0.0222367578304613"	"10"	"1737473"	"1737474"	"0.0205171148288608"	"10"	"1737473"	"1737474"	"0.580824157506123"	"10"	"1737473"	"1737474"	"0.262372127792297"	"10"	"1737473"	"1737474"	"0.0203445226660484"	"10"	"1737473"	"1737474"	"0.674300665114843"	"10"	"1737473"	"1737474"	"0.353901504145255"	"10"	"1737473"	"1737474"	"0.0131255642756857"	"10"	"1737473"	"1737474"	"0.0267753022370667"	"10"	"1737473"	"1737474"	"0.720634683203964"	"10"	"1737473"	"1737474"
"GSK3B"	"0.0114494824008238"	"3"	"120093755"	"120093756"	"0.0760067101478585"	"3"	"120093755"	"120093756"	"0.00584885896720572"	"3"	"120093755"	"120093756"	"0.0118501980292417"	"3"	"120093755"	"120093756"	"0.00987717823713659"	"3"	"120093755"	"120093756"	"0.0112690734759291"	"3"	"120093755"	"120093756"	"0.0102827429291418"	"3"	"120093755"	"120093756"	"0.00877833173362971"	"3"	"120093755"	"120093756"	"0.0138460471340078"	"3"	"120093755"	"120093756"	"0.0143540345738906"	"3"	"120093755"	"120093756"	"0.0122706594574399"	"3"	"120093755"	"120093756"	"0.0100110592258127"	"3"	"120093755"	"120093756"
"NFKB1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"E2F1"	"0.0144497010102034"	"20"	"33686087"	"33686088"	"0.0232826710139381"	"20"	"33686087"	"33686088"	"0.00964171671474631"	"20"	"33686087"	"33686088"	"0.0148020852563004"	"20"	"33686087"	"33686088"	"0.0122894995492708"	"20"	"33686087"	"33686088"	"0.0128201047880213"	"20"	"33686087"	"33686088"	"0.0133699165869835"	"20"	"33686087"	"33686088"	"0.00904649269178976"	"20"	"33686087"	"33686088"	"0.0147685089024021"	"20"	"33686087"	"33686088"	"0.0119075181044885"	"20"	"33686087"	"33686088"	"0.0110051922456281"	"20"	"33686087"	"33686088"	"0.00946003423014529"	"20"	"33686087"	"33686088"
"CARD8"	"0.415498585036023"	"19"	"48249553"	"48249554"	"0.43806022729654"	"19"	"48249553"	"48249554"	"0.588475335686298"	"19"	"48249553"	"48249554"	"0.483773643831045"	"19"	"48249553"	"48249554"	"0.63618637528732"	"19"	"48249553"	"48249554"	"0.536827628300075"	"19"	"48249553"	"48249554"	"0.27058012203662"	"19"	"48249553"	"48249554"	"0.73917819893083"	"19"	"48249553"	"48249554"	"0.586596392173624"	"19"	"48249553"	"48249554"	"0.625884821601094"	"19"	"48249553"	"48249554"	"0.0465895922621903"	"19"	"48249553"	"48249554"	"0.767650799339606"	"19"	"48249553"	"48249554"
"CDH2"	"0.026437195176272"	"18"	"28177247"	"28177248"	"0.0216242556241511"	"18"	"28177247"	"28177248"	"0.00831287005159514"	"18"	"28177247"	"28177248"	"0.175745769517453"	"18"	"28177247"	"28177248"	"0.0588990566419664"	"18"	"28177247"	"28177248"	"0.0272342816552769"	"18"	"28177247"	"28177248"	"0.167589713903613"	"18"	"28177247"	"28177248"	"0.567509351096846"	"18"	"28177247"	"28177248"	"0.450053247720599"	"18"	"28177247"	"28177248"	"0.0380807366136267"	"18"	"28177247"	"28177248"	"0.101405750255466"	"18"	"28177247"	"28177248"	"0.640146755721583"	"18"	"28177247"	"28177248"
"PAX6"	"0.0920300417828091"	"11"	"31810805"	"31810806"	"0.0293678174881114"	"11"	"31810805"	"31810806"	"0.53063451724986"	"11"	"31810805"	"31810806"	"0.142520558729326"	"11"	"31810805"	"31810806"	"0.14143114689062"	"11"	"31810805"	"31810806"	"0.666886185819999"	"11"	"31810805"	"31810806"	"0.188683104765556"	"11"	"31810805"	"31810806"	"0.027566837146257"	"11"	"31810805"	"31810806"	"0.100671168822281"	"11"	"31810805"	"31810806"	"0.0686929422514803"	"11"	"31810805"	"31810806"	"0.406242951467357"	"11"	"31810805"	"31810806"	"0.0316639363414108"	"11"	"31810805"	"31810806"
"WNT6"	"0.0990896060197625"	"2"	"218859434"	"218859435"	"0.0190398403599426"	"2"	"218859434"	"218859435"	"0.0119655839300832"	"2"	"218859434"	"218859435"	"0.0692769360716758"	"2"	"218859434"	"218859435"	"0.0701344965493615"	"2"	"218859434"	"218859435"	"0.0718310577401925"	"2"	"218859434"	"218859435"	"0.0849894478227322"	"2"	"218859434"	"218859435"	"0.0889146687619884"	"2"	"218859434"	"218859435"	"0.125572126687809"	"2"	"218859434"	"218859435"	"0.0683592885339454"	"2"	"218859434"	"218859435"	"0.0550431227283584"	"2"	"218859434"	"218859435"	"0.0918177342586758"	"2"	"218859434"	"218859435"
"GEMIN2"	"0.0176652453040585"	"14"	"39114226"	"39114227"	"0.0351815660971325"	"14"	"39114226"	"39114227"	"0.0149133019172734"	"14"	"39114226"	"39114227"	"0.0200774018568286"	"14"	"39114226"	"39114227"	"0.0164799286475872"	"14"	"39114226"	"39114227"	"0.0184131167270465"	"14"	"39114226"	"39114227"	"0.0162765920795791"	"14"	"39114226"	"39114227"	"0.0175874943167467"	"14"	"39114226"	"39114227"	"0.0196701245933271"	"14"	"39114226"	"39114227"	"0.0202517614651576"	"14"	"39114226"	"39114227"	"0.0151014530073536"	"14"	"39114226"	"39114227"	"0.0164194729100297"	"14"	"39114226"	"39114227"
"MMP2"	"0.0966873452806184"	"16"	"55478956"	"55478957"	"0.0500526204634615"	"16"	"55478956"	"55478957"	"0.0130785711715378"	"16"	"55478956"	"55478957"	"0.186778157244394"	"16"	"55478956"	"55478957"	"0.411690722201818"	"16"	"55478956"	"55478957"	"0.025493358342406"	"16"	"55478956"	"55478957"	"0.269778045692042"	"16"	"55478956"	"55478957"	"0.526720187305091"	"16"	"55478956"	"55478957"	"0.277018135562087"	"16"	"55478956"	"55478957"	"0.0390712758251968"	"16"	"55478956"	"55478957"	"0.0135595713349919"	"16"	"55478956"	"55478957"	"0.445996214234113"	"16"	"55478956"	"55478957"
"SNAI1"	"0.0206303004935578"	"20"	"49983145"	"49983146"	"0.0298857239674107"	"20"	"49983145"	"49983146"	"0.0127703228868082"	"20"	"49983145"	"49983146"	"0.0244629221107197"	"20"	"49983145"	"49983146"	"0.0154013440925039"	"20"	"49983145"	"49983146"	"0.0226401504413249"	"20"	"49983145"	"49983146"	"0.0257395314558141"	"20"	"49983145"	"49983146"	"0.0148721808449023"	"20"	"49983145"	"49983146"	"0.0212393503266995"	"20"	"49983145"	"49983146"	"0.0221112550430877"	"20"	"49983145"	"49983146"	"0.0145664132279087"	"20"	"49983145"	"49983146"	"0.0138991752644296"	"20"	"49983145"	"49983146"
"TWIST1"	"0.02279961206804"	"7"	"19117673"	"19117674"	"0.0703039385837315"	"7"	"19117673"	"19117674"	"0.00781672649831734"	"7"	"19117673"	"19117674"	"0.0153699446844774"	"7"	"19117673"	"19117674"	"0.0215016498518433"	"7"	"19117673"	"19117674"	"0.0319316359371267"	"7"	"19117673"	"19117674"	"0.0208147636192586"	"7"	"19117673"	"19117674"	"0.396809428416506"	"7"	"19117673"	"19117674"	"0.435086719558412"	"7"	"19117673"	"19117674"	"0.0193384272864943"	"7"	"19117673"	"19117674"	"0.0119562161249949"	"7"	"19117673"	"19117674"	"0.793553542832102"	"7"	"19117673"	"19117674"
"VIM"	"0.308119792649767"	"10"	"17229520"	"17229521"	"0.0163177751332117"	"10"	"17229520"	"17229521"	"0.00495197179552201"	"10"	"17229520"	"17229521"	"0.0138240139701061"	"10"	"17229520"	"17229521"	"0.0123653391602537"	"10"	"17229520"	"17229521"	"0.0108604468934603"	"10"	"17229520"	"17229521"	"0.0120137314823745"	"10"	"17229520"	"17229521"	"0.59787504846045"	"10"	"17229520"	"17229521"	"0.28863683665636"	"10"	"17229520"	"17229521"	"0.0119894838829044"	"10"	"17229520"	"17229521"	"0.00953538956253409"	"10"	"17229520"	"17229521"	"0.780841957965272"	"10"	"17229520"	"17229521"
"MAP2K1"	"0.0430850457583444"	"15"	"66386444"	"66386445"	"0.0733709444016979"	"15"	"66386444"	"66386445"	"0.0130385412857237"	"15"	"66386444"	"66386445"	"0.075191596125274"	"15"	"66386444"	"66386445"	"0.0617291234368655"	"15"	"66386444"	"66386445"	"0.0388806351158379"	"15"	"66386444"	"66386445"	"0.0434807640611735"	"15"	"66386444"	"66386445"	"0.0352057984374418"	"15"	"66386444"	"66386445"	"0.0634872162538863"	"15"	"66386444"	"66386445"	"0.142255760583323"	"15"	"66386444"	"66386445"	"0.0388643355629127"	"15"	"66386444"	"66386445"	"0.0345554172552488"	"15"	"66386444"	"66386445"
"MAP2K2"	"0.260055809056733"	"19"	"4123855"	"4123856"	"0.354289459646931"	"19"	"4123855"	"4123856"	"0.128706633659876"	"19"	"4123855"	"4123856"	"0.203660207195387"	"19"	"4123855"	"4123856"	"0.276370762033254"	"19"	"4123855"	"4123856"	"0.263979071374405"	"19"	"4123855"	"4123856"	"0.216067709574162"	"19"	"4123855"	"4123856"	"0.237416498590412"	"19"	"4123855"	"4123856"	"0.288700795489188"	"19"	"4123855"	"4123856"	"0.365835423098028"	"19"	"4123855"	"4123856"	"0.320502980812472"	"19"	"4123855"	"4123856"	"0.290035857871014"	"19"	"4123855"	"4123856"
"MAPK10"	"0.0308996696236366"	"4"	"86594031"	"86594032"	"0.0442379108283356"	"4"	"86594031"	"86594032"	"0.0294977059041646"	"4"	"86594031"	"86594032"	"0.0242217312439007"	"4"	"86594031"	"86594032"	"0.134898465142966"	"4"	"86594031"	"86594032"	"0.0246119135428457"	"4"	"86594031"	"86594032"	"0.0351688510458779"	"4"	"86594031"	"86594032"	"0.0287647413587359"	"4"	"86594031"	"86594032"	"0.0500862610097534"	"4"	"86594031"	"86594032"	"0.0294295005075594"	"4"	"86594031"	"86594032"	"0.0208213521204679"	"4"	"86594031"	"86594032"	"0.0512519673158593"	"4"	"86594031"	"86594032"
"MAPK3"	"0.0430590275608489"	"16"	"30123029"	"30123030"	"0.133597305810921"	"16"	"30123029"	"30123030"	"0.0542962871045055"	"16"	"30123029"	"30123030"	"0.0952633016515814"	"16"	"30123029"	"30123030"	"0.0622398409322341"	"16"	"30123029"	"30123030"	"0.0547826921966987"	"16"	"30123029"	"30123030"	"0.0728672294655526"	"16"	"30123029"	"30123030"	"0.0494377579547141"	"16"	"30123029"	"30123030"	"0.110511286227961"	"16"	"30123029"	"30123030"	"0.0495418246376245"	"16"	"30123029"	"30123030"	"0.0433048945932819"	"16"	"30123029"	"30123030"	"0.0523348693341012"	"16"	"30123029"	"30123030"
"MAPK8"	"0.751044005631627"	"10"	"48400909"	"48400910"	"0.687551241531936"	"10"	"48400909"	"48400910"	"0.730935116102195"	"10"	"48400909"	"48400910"	"0.942375875091273"	"10"	"48400909"	"48400910"	"0.668602626652369"	"10"	"48400909"	"48400910"	"0.944998028156075"	"10"	"48400909"	"48400910"	"0.531220692947186"	"10"	"48400909"	"48400910"	"0.923101719481538"	"10"	"48400909"	"48400910"	"0.860076710615442"	"10"	"48400909"	"48400910"	"0.878758503355463"	"10"	"48400909"	"48400910"	"0.94570575901148"	"10"	"48400909"	"48400910"	"0.929299269671303"	"10"	"48400909"	"48400910"
"CD82"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"QKI"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
